Label,normalised_data__H3_1,normalised_data__H3_2,normalised_data__H3_3,normalised_data__H4_1,normalised_data__H4_2,normalised_data__H4_3,normalised_data__H3K4me3_1,normalised_data__H3K4me3_2,normalised_data__H3K4me3_3,normalised_data__H3K4me1_1,normalised_data__H3K4me1_2,normalised_data__H3K4me1_3,comment__comment,H3K4me1vsControl__logFC,H3K4me1vsControl__t,H3K4me1vsControl__P.Value,H3K4me1vsControl__adj.P.Val,H3K4me1vsControl__B,H3K4me1vsControl__significant,H3K4me3vsControl__logFC,H3K4me3vsControl__t,H3K4me3vsControl__P.Value,H3K4me3vsControl__adj.P.Val,H3K4me3vsControl__B,H3K4me3vsControl__significant,H3K4me3vsH3K4me1__logFC,H3K4me3vsH3K4me1__t,H3K4me3vsH3K4me1__P.Value,H3K4me3vsH3K4me1__adj.P.Val,H3K4me3vsH3K4me1__B,H3K4me3vsH3K4me1__significant,coefficient_estimates__ExperimentH4,coefficient_estimates__ExperimentH3,coefficient_estimates__ExperimentH3K4me1,coefficient_estimates__ExperimentH3K4me3,H3K4me1vsControl__logFC_imputed,H3K4me1vsControl__logFC_is_imputed,H3K4me1vsControl__logFC_based_on_single_datapoint,H3K4me3vsControl__logFC_imputed,H3K4me3vsControl__logFC_is_imputed,H3K4me3vsControl__logFC_based_on_single_datapoint,H3K4me3vsH3K4me1__logFC_imputed,H3K4me3vsH3K4me1__logFC_is_imputed,H3K4me3vsH3K4me1__logFC_based_on_single_datapoint
BUB3,20.051860900663804,,20.37107962368918,21.09326238088469,20.14770153352338,20.012272041735415,20.69398463376019,20.95024548515495,19.744953538083326,19.21834438789069,19.92967412744104,,,-0.7405985327796323,-1.7035569643498754,0.12672599333871667,0.21028986617394965,-5.671961847831233,False,0.14845342855399934,0.39049621584914107,0.706324597107147,0.7604490873069284,-7.092244265013937,False,0.8890519613336316,1.8854300310265593,0.09596098973023258,0.28541070960682474,-5.050570718485984,False,20.4177453187145,20.21147026217649,19.57400925766586,20.463061218999492,-0.7405985327796323,False,False,0.14845342855399934,False,False,0.8890519613336316,False,False
NIFK,21.231371341514656,21.092217343067865,20.297132544326484,20.583801610859737,20.464862866582063,19.81803591292411,21.610542169910463,21.39678374176281,20.614677653662635,21.063258914559732,20.760057729065792,20.713731279787094,,0.26444570459172567,0.8811274155857284,0.398679593705793,0.5062022720082644,-6.81730092625029,False,0.6260975852328201,2.0861437247860724,0.06319637744433264,0.10070802681582686,-5.240203607352342,False,0.36165188064109444,1.0435747357420622,0.32095485479567704,0.5757537089089798,-6.2234848960106675,False,20.288900130121974,20.873573742969665,20.845682641137547,21.20733452177864,0.26444570459172567,False,False,0.6260975852328201,False,False,0.36165188064109444,False,False
MSN,21.986614940246096,21.977339624535567,23.087541267221837,23.475604927954485,21.753073509509868,24.040440939626954,24.0411066207038,24.72566194737239,22.616180888993775,22.527419027306877,23.061720946713805,21.772894929979472,,-0.2660909001824123,-0.44577040947299984,0.6652309601375395,0.73157945484942,-7.118430232985475,False,1.074213950840857,1.7995834972171973,0.10203098514843739,0.14843113185560794,-5.682727712908698,False,1.3403048510232694,1.944533523680345,0.0803869583276704,0.2560149868479068,-5.046018326385647,False,23.089706459030438,22.35049861066783,22.45401163466672,23.79431648568999,-0.2660909001824123,False,False,1.074213950840857,False,False,1.3403048510232694,False,False
MORC3,,,19.236759847233806,17.958821219740592,,,21.47409131505051,20.92746648549923,20.811170435998708,,17.91674541984173,19.85732502301658,,0.28924468794195235,0.4125901030279581,0.6969034952546569,0.7594344980798471,-6.782774186797964,False,2.4731188786956118,3.86446190160554,0.011690422942888162,0.025431268139329975,-2.884146982094679,True,2.1838741907536594,3.4124920887419536,0.018813179336833425,0.10851517122168809,-3.1679422270126607,False,17.958821219740592,19.236759847233806,18.88703522142915,21.07090941218281,0.28924468794195235,False,False,2.4731188786956118,False,False,2.1838741907536594,False,False
MORF4L2,19.91595356708477,20.178275452399546,20.391958010007258,19.950366438880963,19.383262732436126,19.676616603462932,18.13712350691656,19.579374507331384,20.745193787186437,20.6243895846628,20.606744561526277,20.779487989801765,,0.7541352446183467,1.6794174969990017,0.12390189689882385,0.2068322502016223,-5.8674879237209066,False,-0.4288415335671445,-0.9550063865229221,0.3620242207331028,0.4268341511580499,-6.739161474167535,False,-1.1829767781854912,-2.281478007466443,0.0455960722821103,0.1855506830369211,-4.514630779670055,False,19.670081924926677,20.162062343163864,20.67020737866362,19.487230600478128,0.7541352446183467,False,False,-0.4288415335671445,False,False,-1.1829767781854912,False,False
RAE1,21.86138929374397,22.85802369813031,19.107570841890208,,22.050167368954387,,16.933235481417416,18.470072108891962,22.699490597274412,22.90139538947828,21.035467488122407,21.762206515661664,,0.2367754743161754,0.1567360423087909,0.8793218959753746,0.9030974971429343,-7.069382946212331,False,-2.2953149275766833,-1.5194081170765974,0.1670045542574065,0.2199050994813037,-5.941710349044138,False,-2.5320904018928587,-1.676144159385388,0.1320942256779533,0.34784942781448014,-5.44948068624648,False,22.05016736895439,21.275661277921497,21.89968979775412,19.367599395861262,0.2367754743161754,False,False,-2.2953149275766833,False,False,-2.5320904018928587,False,False
MRTO4,20.90599474747679,20.997562908543195,18.895902412656984,20.411971199242004,19.693430159622835,19.06305670868803,21.091098777625575,21.148704968998207,20.929858321498006,21.45558042844894,21.08042381531635,21.329754667968572,,1.2939332812063178,2.8378979176164565,0.017562376372626105,0.05092481453377396,-3.998265555395714,False,1.061901000002294,2.328996927733269,0.04204952549015567,0.07103757512665577,-4.848082032823178,False,-0.23203228120402386,-0.4407211852498875,0.6687619407370213,0.8338180793019031,-6.679803760197921,False,19.72281935585096,20.266486689558988,21.28858630391129,21.056554022707267,1.2939332812063178,False,False,1.061901000002294,False,False,-0.23203228120402386,False,False
PLOD3,,19.60638177442935,15.940402154971814,,21.090926046456616,16.29301609489933,17.537791333794118,,17.06587344617543,,,,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsH3K4me1) estimation failed and was imputed,,,,,,False,-0.9308491277045086,-0.5577710473059854,0.6009118283074439,0.6656618544851185,-6.835611487428797,False,,,,,,False,18.691971070677972,17.773391964700583,,17.30183238998477,-inf,True,False,-0.9308491277045086,False,False,inf,True,False
MYBBP1A,20.963752626845245,20.381063366623543,20.847543692256867,19.77316926290112,20.417938334789184,20.262700239437287,20.463679884057562,21.29671579120136,21.82892542070451,21.352299856478496,21.478294751021387,21.251229792726843,,0.9195802129333721,3.1335525510192235,0.010442113755011096,0.03513556738793605,-3.4812644598716003,True,0.7554124448456108,2.574136068094303,0.027392695767282177,0.050419306838032474,-4.434331572490201,False,-0.16416776808776135,-0.484468885508725,0.6383373923781077,0.8242584899808572,-6.658411267732091,False,20.151269279042534,20.730786561908552,21.360608133408913,21.196440365321152,0.9195802129333721,False,False,0.7554124448456108,False,False,-0.16416776808776135,False,False
MYOF,17.299349288578213,,,16.9800726022536,19.15890737168047,15.964928445571024,19.287591219492,18.833589606096407,19.566085518238427,19.338885540550663,18.857785617771157,,,1.7646761982876136,2.083097760886672,0.07556713208652299,0.1454832892140513,-5.063524043282733,False,1.895429400402321,2.5015387998488947,0.040759497986671646,0.06941466020760444,-4.542427254138249,False,0.13075320211470753,0.15434656103947608,0.8816740765270232,0.9390084219036208,-6.6608671966020365,False,17.36796947316837,17.29934928857822,19.098335579160906,19.229088781275614,1.7646761982876136,False,False,1.895429400402321,False,False,0.13075320211470753,False,False
MYLK,,,,,19.673671097287656,17.582459665117774,19.11884109086982,,19.045991496975883,20.5095933771428,18.025080524468294,17.84045694016911,logFC(H3K4me1vsControl) estimation failed and was imputed; logFC(H3K4me3vsControl) estimation failed and was imputed,,,,,,False,,,,,,False,0.29070601332944435,0.29617166957534896,0.7770342347784425,0.8832389806738539,-6.624272877644684,False,18.62806538120271,,18.791710280593406,19.08241629392285,0.16364489939068605,True,False,0.4543509127201375,True,False,0.29070601332944435,False,False
MYL6,20.633722671966183,20.572552157242853,20.62117824804408,19.585040039064253,21.393125406465085,20.07600589548136,21.770788824030472,22.27248783875186,21.982780485664613,21.254952074697677,21.295757028133842,20.53087292825969,,0.5469232739864331,1.5232090000391536,0.15859225977765148,0.2536349964038458,-6.08505796917799,False,1.5284149797716822,4.256713077894427,0.0016603864297161182,0.006059332295457522,-1.5776525070336564,True,0.981491705785249,2.3672839727710233,0.03938884013295518,0.16894400454560102,-4.374826034367496,False,20.351390447003567,20.609151025751046,21.02719401036374,22.00868571614899,0.5469232739864331,False,False,1.5284149797716822,False,False,0.981491705785249,False,False
MPRIP,,,,,,,,,,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYL12B,20.838786846734326,21.32393715140784,21.143331878435614,20.72717640250037,21.62556778335656,20.679584608316098,21.870495339397756,22.15083463201348,21.883236737952334,21.49104888847353,21.435438027124675,21.699201970357105,,0.4854988501933022,2.047701457530835,0.06708954570286108,0.13417909140572215,-5.308960439759561,False,0.9117914579960562,3.8456871664254395,0.003092194510008276,0.009618892885376297,-2.2352385643575543,True,0.426292607802754,1.5571012995441,0.14976266834837426,0.37337188134517973,-5.606617117151231,False,21.01077626472435,21.10201862552593,21.54189629531844,21.968188903121195,0.4854988501933022,False,False,0.9117914579960562,False,False,0.426292607802754,False,False
MYL9,18.757017010926944,19.334716375478827,19.159582761055397,16.633167780127536,20.163161812638084,18.990516174881535,19.416846398648683,19.96107858972621,19.8739399146036,18.66701280809321,18.735511945606014,18.75150542759481,,-0.12168359208670765,-0.2037721160360843,0.8426065083832669,0.8771481416461834,-7.2033908307330945,False,0.9109279818081113,1.525445783004587,0.15804056948694103,0.21180953907391303,-6.072593477292968,False,1.032611573894819,1.4975466292479762,0.16504293142088852,0.3932057035266281,-5.686809266083861,False,18.595615255882386,19.083772049153726,18.71801006043135,19.75062163432617,-0.12168359208670765,False,False,0.9109279818081113,False,False,1.032611573894819,False,False
MYH10,,18.683193619835464,18.720617197107025,18.0297420768786,19.557937301176665,18.6578429405429,19.438969328572625,20.0772708082441,20.279804620618794,20.020983876482212,19.846879570020448,19.05512888085034,,0.915791018449017,2.3964635478226435,0.040042781753067684,0.09094482034050115,-4.735483406102098,False,1.2068084951431928,3.1580049482373975,0.011539512969180162,0.02526703748836072,-3.4768935355161488,True,0.29101747669417577,0.6864441418960119,0.509673493725169,0.7310644556174468,-6.532431295791296,False,18.748507439532723,18.701905408471248,19.640997442451003,19.93201491914518,0.915791018449017,False,False,1.2068084951431928,False,False,0.29101747669417577,False,False
MYH7,,,,,,,,,,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYH8,,,,,,,,14.961079226418365,,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYH9,26.818473443871632,27.46779975629555,27.537483644684826,26.861915389978662,26.79742383270247,26.676612215190396,27.62303671165519,27.88588040392078,27.57940695729146,27.144130338056996,28.00777472937594,28.88629307447659,,0.9861146668492538,2.9487883522249736,0.014520107656822054,0.04418783919572173,-3.8077815893476643,True,0.6694899771685527,2.001982439743778,0.07306042052041399,0.11363456549577304,-5.374076232098884,False,-0.316624689680701,-0.8199579726620213,0.43129378794370554,0.675770480574897,-6.431061423446881,False,26.778650479290512,27.274585614950674,28.012732713969847,27.696108024289146,0.9861146668492538,False,False,0.6694899771685527,False,False,-0.316624689680701,False,False
MARCKS,,,,,,,,,,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMAS,21.014725037294124,21.211680238061987,21.298126630884212,20.793323626288164,20.748520476625664,20.769881407494935,20.930583911288235,20.600494283801037,21.205636182871356,21.453048892368926,21.561905072091463,21.36813831912123,,0.48832119175235533,2.8058971089723426,0.018196401791743425,0.05169011763213895,-4.0427221138345395,False,-0.060471443454641616,-0.34746935261169726,0.7352686420396406,0.7875876305456379,-7.150969119187771,False,-0.548792635206997,-2.730895463173624,0.020724871198233817,0.11677667809774056,-3.7600544936132536,False,20.770575170136258,21.17484396874678,21.461030761193875,20.912238125986878,0.48832119175235533,False,False,-0.060471443454641616,False,False,-0.548792635206997,False,False
CYB5R3,18.18464898913031,17.978963800608554,18.387346412664137,17.264316513663353,17.433117773084767,16.59135574352738,,19.182190798710316,,18.404470637206003,18.356709683553085,18.342213688362513,logFC(H3K4me3vsControl) estimation was based on a single datapoint only; logFC(H3K4me3vsH3K4me1) estimation was based on a single datapoint only,0.7278397975941147,3.1928708930754266,0.012249467343529134,0.03859042719502787,-3.534627062804487,True,1.542232593263897,4.429013903214064,0.0020408647116680998,0.007109293189819042,-1.2997163229851916,True,0.8143927956697823,2.187737021116541,0.059130647377296244,0.2137781520836834,-4.39393351190032,False,17.096263343425168,18.183653067467667,18.367798003040534,19.182190798710316,0.7278397975941147,False,False,1.542232593263897,False,True,0.8143927956697823,False,True
NACA,21.442465721226995,21.637465561545184,21.5475489317069,21.32015739677496,21.718377659779915,21.340318672300363,22.84093040296099,22.45111716839166,22.370187454538346,22.334268088734746,22.258897999066782,22.263168155774352,,0.7843890906362425,4.491559805234197,0.0010891929977973603,0.008378675900473798,-1.163546154546184,True,1.0530226847412862,6.029806407617607,0.00011470446812476411,0.0009959296046501511,1.1978800195347539,True,0.2686335941050437,1.3321606349491333,0.211669688176658,0.45084495844415673,-5.898242249108706,False,21.459617909618416,21.54249340482636,22.28544474785863,22.554078341963674,0.7843890906362425,False,False,1.0530226847412862,False,False,0.2686335941050437,False,False
SYNE1,,,,,,,,,16.790730632818157,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NES,21.03969071417318,21.254147227464067,21.14918285418699,18.924768510356778,20.75339063035598,19.470195036505118,22.031830703471414,21.664766846043346,21.65940828308014,20.480900042370664,19.92014988691418,17.648060081173345,,-1.0821924920209511,-1.8703250043234152,0.0908702141385385,0.16554182488716362,-5.5859901216581695,False,1.353439448691283,2.3391140313658707,0.041329880851467,0.07024413217295702,-4.831390807723334,False,2.435631940712234,3.6454811405887915,0.004473615265466154,0.04994286952347609,-2.222091285774372,True,19.716118059072627,21.14767359860808,19.349703336819402,21.785335277531637,-1.0821924920209511,False,False,1.353439448691283,False,False,2.435631940712234,False,False
AHNAK,25.8109961852235,25.728313591582122,25.390928880247998,25.136425568695337,25.18479840147205,25.232894255519653,24.57964979654241,22.910684969533758,22.501029519729382,23.951387966287008,22.657513402217518,25.87992066590276,,-1.2511188023210167,-1.9657482333488399,0.07760455564414732,0.14799616424958847,-5.439787000544426,False,-2.0836047185215953,-3.2737436979068013,0.008344400785781823,0.019870988311904172,-3.239011861036816,True,-0.8324859162005787,-1.1327573003420226,0.28366774296293834,0.5349276195253212,-6.129170047112834,False,25.18470607522902,25.643412885684548,24.16294067813577,23.33045476193519,-1.2511188023210167,False,False,-2.0836047185215953,False,False,-0.8324859162005787,False,False
GANAB,,,17.466095267447997,16.319022539381862,,17.117823001726883,18.317211274395333,20.198754328660524,20.12487042001559,19.17101833424671,19.307597966248075,18.919682611684994,,2.0405072850587445,3.7075977161730207,0.007520650434405161,0.027763458431856937,-2.7593380640551475,True,2.454686322022635,4.460160210204917,0.0029045337019276084,0.009187571357631966,-1.7360707020772033,True,0.41417903696389047,0.7757236631929417,0.4632039320473613,0.6983812285928483,-6.458801244051107,False,16.718422770554373,17.466095267447994,19.132766304059928,19.546945341023818,2.0405072850587445,False,False,2.454686322022635,False,False,0.41417903696389047,False,False
SLC1A5,,,,,,,,,,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXN,,18.047645802305638,18.179582393864646,21.618198544188907,16.4262170682124,,20.198374195512155,20.99437462831872,20.707784688021345,18.86898156138634,18.642959563436264,19.185405461902242,,0.33120457676539417,0.3249705573736915,0.7535081641866889,0.8095382584467247,-7.090780831126021,False,2.065600218474522,2.026720949524695,0.07711617274536241,0.11884631375564993,-5.288806579926165,False,1.7343956417091277,1.591841731309313,0.14994342902713134,0.37337188134517973,-5.563783694019021,False,19.022207806200647,18.113614098085137,18.899115528908286,20.633511170617414,0.33120457676539417,False,False,2.065600218474522,False,False,1.7343956417091277,False,False
SNU13,20.951851437541272,21.223282683084783,21.034134770313607,20.62969633681591,21.12567845858083,20.444434000258013,21.905446465140397,21.79143921949538,21.819526625425414,21.219117808283436,21.191997741800954,21.77055988866153,,0.49237886514957196,2.373290718316874,0.03848730646529616,0.08926097518419646,-4.778663953043835,False,0.9372911555879959,4.517790176151758,0.001045236120634961,0.00456546139738483,-1.112233276121529,True,0.44491229043842395,1.8571910088869654,0.0922195808454453,0.2795207295280911,-5.176379273167188,False,20.733269598551583,21.069756296979886,21.393891812915307,21.83880410335373,0.49237886514957196,False,False,0.9372911555879959,False,False,0.44491229043842395,False,False
NID2,21.51198094601869,21.425528494968468,21.772920166005367,22.290359677523732,21.179022026018337,22.458906072652184,19.375638895986924,20.630181905383605,19.610111899631118,19.790264637967077,20.797708905639468,20.571899445665373,,-1.3864952341071515,-3.6979607848424836,0.004101372274290316,0.01853537690286342,-2.521428834334327,True,-1.901141996863906,-5.070589770434462,0.00047989912813300236,0.002770924417918637,-0.2826782767365499,True,-0.5146467627567546,-1.1887315714935174,0.26192751318362584,0.5127712340499045,-6.067080297647436,False,21.976095925398088,21.57014320233084,20.38662432975731,19.871977567000556,-1.3864952341071515,False,False,-1.901141996863906,False,False,-0.5146467627567546,False,False
NOMO2,,20.629791380942073,19.050471107993147,,19.975932707805104,19.888135712080086,,,16.60537750510032,17.057285070425593,16.680570044885812,16.668776227689204,logFC(H3K4me3vsControl) estimation was based on a single datapoint only; logFC(H3K4me3vsH3K4me1) estimation was based on a single datapoint only,-3.0838722795382267,-7.633238868738152,0.00025744631251799986,0.0039026198209751316,0.9703223403557466,True,-3.2807052221047783,-5.547318099193891,0.0014257945564842135,0.005523633224534821,-0.6318370598997953,True,-0.1968329425665516,-0.3222547174149419,0.7581392718776323,0.87569568985603,-6.385384641717379,False,19.93203420994259,19.84013124446761,16.802210447666873,16.60537750510032,-3.0838722795382267,False,False,-3.2807052221047783,False,True,-0.1968329425665516,False,True
HMGN1,24.866619948850445,24.52146107310915,24.56695185782159,24.77238835706818,24.4840873838092,24.683507040687303,24.915608903470684,25.40599133461902,24.549202496380094,24.763514665431202,25.168777237960846,28.237293404259294,,1.4073591589928043,2.2233256277988844,0.05033239275106159,0.10732454230379036,-5.0303807255109945,False,0.307764967932286,0.4862026414296793,0.6372709094089046,0.6995043966558679,-7.088703570528484,False,-1.0995941910605183,-1.5043926356936208,0.16330012321182105,0.3932057035266281,-5.677723157810304,False,24.646660927188236,24.651677626593727,26.056528435883784,24.956934244823266,1.4073591589928043,False,False,0.307764967932286,False,False,-1.0995941910605183,False,False
HMGN2,21.0745877395538,20.621582412447538,21.05144742327872,18.798910430377816,20.758579031110933,21.132781148528274,19.915399115064975,20.0093977957386,21.286336650339845,21.604230084955113,19.17901859212774,19.556885004199618,,-0.459603470455356,-0.7193206018844233,0.4883640247702311,0.5829758586288514,-6.950122854591183,False,-0.1692701771683751,-0.26492299024897326,0.7964334789700303,0.8448812390152394,-7.178236722374521,False,0.2903332932869809,0.3935198750952751,0.7021707798442758,0.8499304455185013,-6.700813411782675,False,20.23009020333901,20.915872525093352,20.113377893760827,20.403711187047808,-0.459603470455356,False,False,-0.1692701771683751,False,False,0.2903332932869809,False,False
NONO,21.974853834152334,21.405866858590294,21.366500315865974,21.64185849691878,22.227331907784546,21.744526534250774,23.51051568369225,23.17987104699764,23.55566037938722,22.92196562703387,22.55727262221975,22.674928813824675,,0.9912326964323164,4.5900946483974,0.0009335022493384591,0.007901766514602311,-1.0030123875462067,True,1.6885260454319209,7.8190463174919165,1.2422475659320273e-05,0.0002181697287668123,3.5257921121184896,True,0.6972933489996045,2.796354173028015,0.018500100861403055,0.10769264011373036,-3.648753515971585,False,21.87123897965137,21.582407002869534,22.718055687692768,23.415349036692373,0.9912326964323164,False,False,1.6885260454319209,False,False,0.6972933489996045,False,False
SP100,18.97437131219627,,,18.267405429278888,18.216520443216712,17.92091718959025,,18.718983199191136,18.255415475467355,18.565902204719613,18.456083677328287,18.6570117100267,,0.005006364245755179,0.021811274425812904,0.9831867677555663,0.9864733803987865,-7.082810432430565,False,-0.06746016244986919,-0.2628760219140579,0.7999612337382904,0.8471951256801242,-6.924048315981688,False,-0.07246652669562437,-0.282384618830866,0.785541555751833,0.8886628410628844,-6.629823788834989,False,18.134947687361954,18.974371312196272,18.55966586402487,18.487199337329244,0.005006364245755179,False,False,-0.06746016244986919,False,False,-0.07246652669562437,False,False
NCBP1,,,,,16.845988504962637,,16.86232742622333,,17.244262383817915,,,,logFC(H3K4me1vsControl) estimation failed and was imputed based on a single datapoint only; logFC(H3K4me3vsControl) estimation failed and was imputed based on a single datapoint only; logFC(H3K4me3vsH3K4me1) estimation failed and was imputed,,,,,,False,,,,,,False,,,,,,False,16.845988504962637,,,17.05329490502062,-inf,True,True,0.20730640005798406,True,True,inf,True,False
NFIC,20.13689301415381,20.309474804177547,16.979895459265247,19.520643640816537,19.697132299710145,19.18663923886328,21.439450935807344,21.74742162191702,21.406057939670784,20.68483800983809,20.466943199662147,20.357894022315126,,1.1981120011073614,1.9430978480106282,0.08057859093969612,0.15159784380654195,-5.474790487533915,False,2.2258637563006225,3.6099054769797174,0.004745805091220053,0.013247396330789751,-2.6625337102531006,True,1.0277517551932611,1.4434977499089379,0.17937695723466068,0.41060506616996545,-5.757614750126802,False,19.468138393129994,19.142087759198873,20.503225077271793,21.530976832465054,1.1981120011073614,False,False,2.2258637563006225,False,False,1.0277517551932611,False,False
NUMA1,26.173287778992755,27.004568713344234,25.967433858552305,25.729594108931472,25.727680262119076,25.07189109965067,26.391921825850805,26.764355200008698,26.388345384339747,26.28884954967831,26.47381307660281,26.49353691080814,,0.4729905420980032,1.819907361891176,0.09806299479614794,0.17521703547797862,-5.660485946668935,False,0.5691314998013368,2.1898251956124937,0.05271667368405873,0.08612433316988664,-5.071574317360709,False,0.09614095770333364,0.32035824131556895,0.7551326999447707,0.8741243230484664,-6.728908426844593,False,25.509721823567077,26.381763450296432,26.418733179029758,26.51487413673309,0.4729905420980032,False,False,0.5691314998013368,False,False,0.09614095770333364,False,False
NUP107,,,,,,,,,,,,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUP133,17.778972254155757,,,16.80958805941728,18.12720972821912,18.514609571969835,17.711457785295067,18.025082223072268,17.569708510546747,18.564702056988274,17.60817440959959,,,0.28838421294833694,0.5294919850105037,0.6127669204450625,0.6929806738636469,-6.816737963361787,False,-0.029304514040894958,-0.060155790585883814,0.953705926260562,0.9633331581754626,-7.071476591629577,False,-0.3176887269892319,-0.583296959806615,0.5779176614195481,0.785146250985754,-6.487514062489216,False,17.817135786535417,17.778972254155768,18.08643823329393,17.768749506304697,0.28838421294833694,False,False,-0.029304514040894958,False,False,-0.3176887269892319,False,False
